corp_code,bsns_year,reprt_code,account_id,account_nm,bfefrmtrm_amount,bfefrmtrm_nm,currency,frmtrm_amount,frmtrm_nm,ord,sj_div,sj_nm,thstrm_amount,thstrm_nm
00134316,2023,11011,dart_PurchaseOfShortTermFinancialInstruments,단기금융상품의 취득,145000000000,제 32 기,KRW,160000000000,제 33 기,46,CF,현금흐름표,230900000000,제 34 기
00134316,2023,11011,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,1000000000,제 32 기,KRW,0,제 33 기,52,CF,현금흐름표,,제 34 기
00134316,2023,11011,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,6003572983,제 32 기,KRW,6320098850,제 33 기,3,IS,손익계산서,7354473476,제 34 기
00134316,2023,11011,ifrs-full_AdjustmentsForDecreaseIncreaseInInventories,재고자산의 감소(증가),3382239475,제 32 기,KRW,3231184051,제 33 기,25,CF,현금흐름표,309562382,제 34 기
00134316,2023,11011,ifrs-full_AdjustmentsForFinanceCosts,금융보증손실,1498312596,제 32 기,KRW,1336400762,제 33 기,11,CF,현금흐름표,1364019017,제 34 기
00134316,2023,11011,ifrs-full_AdjustmentsForIncomeTaxExpense,법인세비용,-362217419,제 32 기,KRW,1813535656,제 33 기,12,CF,현금흐름표,4417061223,제 34 기
00134316,2023,11011,ifrs-full_AdjustmentsForReconcileProfitLoss,당기순이익조정을 위한 가감,2935727802,제 32 기,KRW,4547859619,제 33 기,2,CF,현금흐름표,2570385177,제 34 기
00134316,2023,11011,ifrs-full_Assets,자산총계,289366966604,제 32 기,KRW,298109843945,제 33 기,14,BS,재무상태표,394034647026,제 34 기
00134316,2023,11011,ifrs-full_BasicEarningsLossPerShare,기본주당이익,1147,제 32 기,KRW,793,제 33 기,13,IS,손익계산서,1516,제 34 기
00134316,2023,11011,ifrs-full_CashAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities,제3자에 대한 선급금 및 대여금 증가,52818100,제 32 기,KRW,0,제 33 기,41,CF,현금흐름표,27064230,제 34 기
00134316,2023,11011,ifrs-full_CashAndCashEquivalents,현금및현금성자산,7137133285,제 32 기,KRW,9931045752,제 33 기,2,BS,재무상태표,6762014127,제 34 기
00134316,2023,11011,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,-249998500,제 32 기,KRW,-316998500,제 33 기,48,CF,현금흐름표,-361998500,제 34 기
00134316,2023,11011,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,-11504443002,제 32 기,KRW,-19266710988,제 33 기,35,CF,현금흐름표,-14673817839,제 34 기
00134316,2023,11011,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,16822659136,제 32 기,KRW,22360848718,제 33 기,0,CF,현금흐름표,11866784714,제 34 기
00134316,2023,11011,ifrs-full_CashReceiptsFromRepaymentOfAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities,제3자에 대한 선급금 및 대여금 감소,0,제 32 기,KRW,22514445,제 33 기,36,CF,현금흐름표,,제 34 기
00134316,2023,11011,ifrs-full_ComprehensiveIncome,총포괄손익,11608493103,제 32 기,KRW,8912856857,제 33 기,4,CIS,포괄손익계산서,15648843272,제 34 기
00134316,2023,11011,ifrs-full_CostOfSales,매출원가,44758105305,제 32 기,KRW,44550869806,제 33 기,1,IS,손익계산서,43287052772,제 34 기
00134316,2023,11011,ifrs-full_CurrentAssets,유동자산,174086873769,제 32 기,KRW,185209221929,제 33 기,1,BS,재무상태표,277404165935,제 34 기
00134316,2023,11011,ifrs-full_CurrentLiabilities,유동부채,14415965096,제 32 기,KRW,15747673925,제 33 기,16,BS,재무상태표,38672097693,제 34 기
00134316,2023,11011,ifrs-full_CurrentTaxLiabilities,당기법인세부채,1425277659,제 32 기,KRW,1653945627,제 33 기,18,BS,재무상태표,19622132971,제 34 기
00134316,2023,11011,ifrs-full_DeferredTaxLiabilities,이연법인세부채,5021749417,제 32 기,KRW,4753849255,제 33 기,24,BS,재무상태표,5328011085,제 34 기
00134316,2023,11011,ifrs-full_DividendsPaid,배당금지급,0,제 32 기,KRW,0,제 33 기,2,SCE,자본변동표,0,제 34 기
00134316,2023,11011,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금지급,249998500,제 32 기,KRW,249998500,제 33 기,54,CF,현금흐름표,249998500,제 34 기
00134316,2023,11011,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금수취(영업),47644750,제 32 기,KRW,47644750,제 33 기,31,CF,현금흐름표,47644750,제 34 기
00134316,2023,11011,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,-137064585,제 32 기,KRW,16773237,제 33 기,56,CF,현금흐름표,,제 34 기
00134316,2023,11011,ifrs-full_Equity,자본총계,257640605466,제 32 기,KRW,266303462323,제 33 기,31,BS,재무상태표,338717648285,제 34 기
00134316,2023,11011,ifrs-full_EquityAndLiabilities,자본과부채총계,289366966604,제 32 기,KRW,298109843945,제 33 기,32,BS,재무상태표,394034647026,제 34 기
00134316,2023,11011,ifrs-full_FinanceCosts,금융비용,1674229900,제 32 기,KRW,1336663448,제 33 기,8,IS,손익계산서,1365086429,제 34 기
00134316,2023,11011,ifrs-full_FinanceIncome,금융수익,3544442111,제 32 기,KRW,4067118154,제 33 기,7,IS,손익계산서,7368130468,제 34 기
00134316,2023,11011,ifrs-full_GrossProfit,매출총이익,13622290450,제 32 기,KRW,11064907592,제 33 기,2,IS,손익계산서,15061228918,제 34 기
00134316,2023,11011,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-362217419,제 32 기,KRW,1813535656,제 33 기,10,IS,손익계산서,4417061223,제 34 기
00134316,2023,11011,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세납부(환급),-1140589962,제 32 기,KRW,2131044796,제 33 기,34,CF,현금흐름표,2980793739,제 34 기
00134316,2023,11011,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),4931153049,제 32 기,KRW,2793912467,제 33 기,57,CF,현금흐름표,-3169031625,제 34 기
00134316,2023,11011,ifrs-full_IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,환율변동효과 반영전 현금및현금성자산의 순증가(감소),5068217634,제 32 기,KRW,2777139230,제 33 기,55,CF,현금흐름표,-3169031625,제 34 기
00134316,2023,11011,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,1039147953,제 32 기,KRW,1011735942,제 33 기,10,BS,재무상태표,984365484,제 34 기
00134316,2023,11011,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자지급,102868,제 32 기,KRW,0,제 33 기,33,CF,현금흐름표,0,제 34 기
00134316,2023,11011,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자수취,2351647395,제 32 기,KRW,1663089853,제 33 기,32,CF,현금흐름표,3392271104,제 34 기
00134316,2023,11011,ifrs-full_Inventories,재고자산,6140887792,제 32 기,KRW,5797866741,제 33 기,6,BS,재무상태표,7647303929,제 34 기
00134316,2023,11011,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,종속기업및관계기업투자,85107645610,제 32 기,KRW,85107645610,제 33 기,8,BS,재무상태표,85107645610,제 34 기
00134316,2023,11011,ifrs-full_IssuedCapital,자본금,5000000000,제 32 기,KRW,5000000000,제 33 기,27,BS,재무상태표,5000000000,제 34 기
00134316,2023,11011,ifrs-full_Liabilities,부채총계,31726361138,제 32 기,KRW,31806381622,제 33 기,25,BS,재무상태표,55316998741,제 34 기
00134316,2023,11011,ifrs-full_NoncurrentAssets,비유동자산,115280092835,제 32 기,KRW,112900622016,제 33 기,7,BS,재무상태표,116630481091,제 34 기
00134316,2023,11011,ifrs-full_NoncurrentLiabilities,비유동부채,17310396042,제 32 기,KRW,16058707697,제 33 기,21,BS,재무상태표,16644901048,제 34 기
00134316,2023,11011,ifrs-full_OtherComprehensiveIncome,기타포괄손익,135717226,제 32 기,KRW,986618263,제 33 기,1,CIS,포괄손익계산서,487892314,제 34 기
00134316,2023,11011,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,145889480527,제 32 기,KRW,161464414868,제 33 기,4,BS,재무상태표,246729940306,제 34 기
00134316,2023,11011,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,1456460870,제 32 기,KRW,1373008666,제 33 기,19,BS,재무상태표,1025846214,제 34 기
00134316,2023,11011,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,1219122916,제 32 기,KRW,1312686493,제 33 기,12,BS,재무상태표,1377629779,제 34 기
00134316,2023,11011,ifrs-full_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,금융리스부채의 지급,0,제 32 기,KRW,0,제 33 기,51,CF,현금흐름표,0,제 34 기
00134316,2023,11011,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,53912419,제 32 기,KRW,103000,제 33 기,39,CF,현금흐름표,595419364,제 34 기
00134316,2023,11011,ifrs-full_ProfitLoss,당기순이익(손실),11472775877,제 32 기,KRW,7926238594,제 33 기,11,IS,손익계산서,15160950958,제 34 기
00134316,2023,11011,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,11110558458,제 32 기,KRW,9739774250,제 33 기,9,IS,손익계산서,19578012181,제 34 기
00134316,2023,11011,ifrs-full_PropertyPlantAndEquipment,유형자산,27722828957,제 32 기,KRW,25279763878,제 33 기,9,BS,재무상태표,29035079465,제 34 기
00134316,2023,11011,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,23030900,제 32 기,KRW,10207720,제 33 기,43,CF,현금흐름표,1973800,제 34 기
00134316,2023,11011,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,9182506421,제 32 기,KRW,4189120713,제 33 기,42,CF,현금흐름표,10240199173,제 34 기
00134316,2023,11011,ifrs-full_RetainedEarnings,이익잉여금,250540605466,제 32 기,KRW,259203462323,제 33 기,30,BS,재무상태표,274602305595,제 34 기
00134316,2023,11011,ifrs-full_Revenue,수익(순매출액),58380395755,제 32 기,KRW,55615777398,제 33 기,0,IS,손익계산서,58348281690,제 34 기
00134316,2023,11011,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타유동채무,6217971792,제 32 기,KRW,5824777725,제 33 기,17,BS,재무상태표,15385867610,제 34 기
00134316,2023,11011,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,13841709529,제 32 기,KRW,6810206676,제 33 기,3,BS,재무상태표,8542445072,제 34 기
00136341,2023,11011,-표준계정코드 미사용-,기타적립금,50000000,제 54 기,KRW,50000000,제 55 기,44,BS,재무상태표,50000000,제 56 기
00136341,2023,11011,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업활동으로인한자산ㆍ부채의변동,58758617980,제 54 기,KRW,-98246676434,제 55 기,3,CF,현금흐름표,-1212541229,제 56 기
00136341,2023,11011,dart_AppropriationTransferReservationOfRetainedEarnings,지분법이익잉여금변동,0,제 54 기,KRW,0,제 55 기,5,SCE,자본변동표,0,제 56 기
00136341,2023,11011,dart_BondsIssued,사채,59903872212,제 54 기,KRW,57447901533,제 55 기,33,BS,재무상태표,31828117484,제 56 기
00136341,2023,11011,dart_CapitalSurplus,자본잉여금,71094067428,제 54 기,KRW,71094067428,제 55 기,42,BS,재무상태표,71094067428,제 56 기
00136341,2023,11011,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,25246069595,제 54 기,KRW,49193260822,제 55 기,37,CF,현금흐름표,49999603247,제 56 기
00136341,2023,11011,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,49193260822,제 54 기,KRW,49999603247,제 55 기,38,CF,현금흐름표,125694684522,제 56 기
00136341,2023,11011,dart_ChangesInReserveOfGainsAndLossesFromInvestmentsInEquityInstruments,부의지분법자본변동,0,제 54 기,KRW,0,제 55 기,4,SCE,자본변동표,0,제 56 기
00136341,2023,11011,dart_ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산평가손익,-206003717,제 54 기,KRW,-490863,제 55 기,6,SCE,자본변동표,18934685,제 56 기
00136341,2023,11011,dart_CurrentPortionOfBonds,유동성사채,50717072491,제 54 기,KRW,53977359940,제 55 기,25,BS,재무상태표,79136641988,제 56 기
00136341,2023,11011,dart_DecreaseInGuaranteeDepositsAsFinancialActivities,임대보증금의 감소,33172159,제 54 기,KRW,55000000,제 55 기,34,CF,현금흐름표,18000000,제 56 기
00136341,2023,11011,dart_EquityAtBeginningOfPeriod,기초자본,226872129901,제 54 기,KRW,255022906369,제 55 기,1,SCE,자본변동표,341706225872,제 56 기
00136341,2023,11011,dart_IncreaseInGuaranteeDepositsAsFinancialActivities,임대보증금의 증가,32172159,제 54 기,KRW,55000000,제 55 기,33,CF,현금흐름표,358000000,제 56 기
00136341,2023,11011,dart_LongTermBorrowingsGross,장기차입금,38023333344,제 54 기,KRW,40800000000,제 55 기,32,BS,재무상태표,34038000000,제 56 기
00136341,2023,11011,dart_LongTermTradeAndOtherNonCurrentPayables,장기매입채무 및 기타비유동채무,188955595573,제 54 기,KRW,176799456999,제 55 기,31,BS,재무상태표,159526754649,제 56 기
00136341,2023,11011,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타비유동채권,64513968024,제 54 기,KRW,73902861937,제 55 기,9,BS,재무상태표,81988098704,제 56 기
00136341,2023,11011,dart_OperatingIncomeLoss,영업이익(손실),84084205828,제 54 기,KRW,144479752446,제 55 기,4,CIS,포괄손익계산서,152640965998,제 56 기
00136341,2023,11011,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,현금흐름위험회피 파생상품평가손익,0,제 54 기,KRW,0,제 55 기,7,SCE,자본변동표,0,제 56 기
00136341,2023,11011,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타자본항목,7930603676,제 54 기,KRW,232271965,제 55 기,43,BS,재무상태표,-1813463461,제 56 기
00136341,2023,11011,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채 재측정요소,-34541660,제 54 기,KRW,-1209300158,제 55 기,14,CIS,포괄손익계산서,-383783607,제 56 기
00136341,2023,11011,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),5231950372,제 54 기,KRW,1427874082,제 55 기,16,CIS,포괄손익계산서,-2064670111,제 56 기
00136341,2023,11011,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류되지 않는항목(세후기타포괄손익),-240545377,제 54 기,KRW,-1209791021,제 55 기,13,CIS,포괄손익계산서,-364848922,제 56 기
00136341,2023,11011,dart_OtherCurrentAssets,기타유동자산,38553883457,제 54 기,KRW,20487186889,제 55 기,6,BS,재무상태표,16570644746,제 56 기
00136341,2023,11011,dart_OtherCurrentLiabilities,기타유동부채,4463852067,제 54 기,KRW,9752552103,제 55 기,28,BS,재무상태표,8503562144,제 56 기
00136341,2023,11011,dart_OtherGains,기타이익,7441262221,제 54 기,KRW,13227997687,제 55 기,5,CIS,포괄손익계산서,4289577203,제 56 기
00136341,2023,11011,dart_OtherLosses,기타손실,25639401412,제 54 기,KRW,13074254396,제 55 기,6,CIS,포괄손익계산서,16221402568,제 56 기
00136341,2023,11011,dart_OtherNonCurrentAssets,기타비유동자산,0,제 54 기,KRW,16211592,제 55 기,16,BS,재무상태표,12714564,제 56 기
00136341,2023,11011,dart_OtherNonCurrentLiabilities,기타비유동부채,1870454294,제 54 기,KRW,8005417482,제 55 기,37,BS,재무상태표,10272273459,제 56 기
00136341,2023,11011,dart_OtherTransactions,순확정급여부채 재측정요소,-34541660,제 54 기,KRW,-1209300158,제 55 기,8,SCE,자본변동표,-383783607,제 56 기
00136341,2023,11011,dart_PostemploymentBenefitObligations,순확정급여부채,10033278572,제 54 기,KRW,10559338742,제 55 기,36,BS,재무상태표,7539003134,제 56 기
00136341,2023,11011,dart_ProceedsFromBonds,사채의 발행,138050520000,제 54 기,KRW,51583416200,제 55 기,30,CF,현금흐름표,34843030000,제 56 기
00136341,2023,11011,dart_ProceedsFromLongTermBorrowings,장기차입금의 차입,39894100000,제 54 기,KRW,60000000000,제 55 기,28,CF,현금흐름표,41000000000,제 56 기
00136341,2023,11011,dart_ProceedsFromSalesOfInvestmentProperty,투자부동산의 처분,0,제 54 기,KRW,32095000,제 55 기,22,CF,현금흐름표,0,제 56 기
00136341,2023,11011,dart_ProceedsFromSalesOfLongTermFinancialInstruments,장기금융상품의 감소,2380301584,제 54 기,KRW,0,제 55 기,16,CF,현금흐름표,0,제 56 기
00136341,2023,11011,dart_ProceedsFromSalesOfLongTermLoansAndReceivables,장기대여금의 회수,100138380,제 54 기,KRW,78535000,제 55 기,17,CF,현금흐름표,119413950,제 56 기
00136341,2023,11011,dart_ProceedsFromSalesOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정자산의 처분,0,제 54 기,KRW,29835514500,제 55 기,14,CF,현금흐름표,0,제 56 기
00136341,2023,11011,dart_ProceedsFromSalesOfOtherFinancialAssets,파생상품의 감소,721629451,제 54 기,KRW,1580132497,제 55 기,13,CF,현금흐름표,3992907676,제 56 기
00136341,2023,11011,dart_ProceedsFromSalesOfOtherNonCurrentFinancialAssets,매각예정비유동자산의 처분,0,제 54 기,KRW,0,제 55 기,11,CF,현금흐름표,5000000000,제 56 기
00136341,2023,11011,dart_ProceedsFromSalesOfShortTermFinancialInstruments,단기금융상품의 감소,17017685000,제 54 기,KRW,130763652012,제 55 기,9,CF,현금흐름표,33185020809,제 56 기
00136341,2023,11011,dart_ProceedsFromShortTermBorrowings,단기차입금의 차입,170913523265,제 54 기,KRW,153299487204,제 55 기,25,CF,현금흐름표,157028207148,제 56 기
00136341,2023,11011,dart_ProfitLossForStatementOfCashFlows,당기순이익(손실),29430004370,제 54 기,KRW,84457579157,제 55 기,1,CF,현금흐름표,81110547507,제 56 기
00136341,2023,11011,dart_PurchaseOfAvailableForSaleFinancialAssets,종속기업투자의 취득,9481700000,제 54 기,KRW,13069518000,제 55 기,19,CF,현금흐름표,5859242614,제 56 기
00136341,2023,11011,dart_PurchaseOfLongTermFinancialInstruments,장기금융상품의 증가,3609400000,제 54 기,KRW,642065341,제 55 기,15,CF,현금흐름표,290330600,제 56 기
00136341,2023,11011,dart_PurchaseOfOtherFinancialAssets,채무상품의 증가,0,제 54 기,KRW,0,제 55 기,10,CF,현금흐름표,5390000000,제 56 기
00136341,2023,11011,dart_PurchaseOfOtherIntangibleAssets,기타무형자산의 취득,311273892,제 54 기,KRW,1521699000,제 55 기,23,CF,현금흐름표,7748150000,제 56 기
00136341,2023,11011,dart_PurchaseOfOtherNonCurrentFinancialAssets,파생상품의 증가,947259080,제 54 기,KRW,0,제 55 기,12,CF,현금흐름표,0,제 56 기
00136341,2023,11011,dart_PurchaseOfShortTermFinancialInstruments,단기금융상품의 증가,32360000000,제 54 기,KRW,120526364676,제 55 기,8,CF,현금흐름표,21927000000,제 56 기
00136341,2023,11011,dart_RepaymentsOfBonds,사채의 상환,156300000000,제 54 기,KRW,50800000000,제 55 기,31,CF,현금흐름표,35800000000,제 56 기
00136341,2023,11011,dart_RepaymentsOfConvertibleBonds,유동성장기차입금의 상환,54834099996,제 54 기,KRW,48739999996,제 55 기,27,CF,현금흐름표,43723700000,제 56 기
00136341,2023,11011,dart_RepaymentsOfLongTermBorrowings,장기차입금의 상환,2000000000,제 54 기,KRW,4233333344,제 55 기,29,CF,현금흐름표,0,제 56 기
00136341,2023,11011,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,173282107919,제 54 기,KRW,180526863509,제 55 기,26,CF,현금흐름표,154279369688,제 56 기
00136341,2023,11011,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,지분법자본변동,5615331711,제 54 기,KRW,1000137505,제 55 기,18,CIS,포괄손익계산서,-546505284,제 56 기
00136341,2023,11011,dart_ShortTermTradePayables,단기매입채무,100310983501,제 54 기,KRW,122284266198,제 55 기,22,BS,재무상태표,85502718802,제 56 기
00136341,2023,11011,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,388584473035,제 54 기,KRW,479359896815,제 55 기,3,CIS,포괄손익계산서,559056651033,제 56 기
00136341,2023,11011,ifrs-full_AdjustmentsForReconcileProfitLoss,수익 및 비용 조정,121106296883,제 54 기,KRW,123140732357,제 55 기,2,CF,현금흐름표,153813373168,제 56 기
00136341,2023,11011,ifrs-full_Assets,자산총계,873507359459,제 54 기,KRW,993336393994,제 55 기,18,BS,재무상태표,1046261799219,제 56 기
00136341,2023,11011,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),205,제 54 기,KRW,588,제 55 기,22,CIS,포괄손익계산서,564,제 56 기
00136341,2023,11011,ifrs-full_CashAndCashEquivalents,현금및현금성자산,49193260822,제 54 기,KRW,49999603247,제 55 기,2,BS,재무상태표,125694684522,제 56 기
00136341,2023,11011,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,-68718976703,제 54 기,KRW,-47051281432,제 55 기,24,CF,현금흐름표,-31323353997,제 56 기
00136341,2023,11011,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,-86224723875,제 54 기,KRW,-18927198622,제 55 기,7,CF,현금흐름표,-55881121428,제 56 기
00136341,2023,11011,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,178949287814,제 54 기,KRW,66939390584,제 55 기,0,CF,현금흐름표,162781464793,제 56 기
00136341,2023,11011,ifrs-full_ComprehensiveIncome,총포괄손익,34421409365,제 54 기,KRW,84675662218,제 55 기,20,CIS,포괄손익계산서,78681028474,제 56 기
00136341,2023,11011,ifrs-full_CostOfSales,매출원가,726737654440,제 54 기,KRW,840044094715,제 55 기,1,CIS,포괄손익계산서,826683213054,제 56 기
00136341,2023,11011,ifrs-full_CurrentAssets,유동자산,490578266103,제 54 기,KRW,588782981581,제 55 기,1,BS,재무상태표,603833624550,제 56 기
00136341,2023,11011,ifrs-full_CurrentLeaseLiabilities,기타유동채무,60585302374,제 54 기,KRW,78275444912,제 55 기,26,BS,재무상태표,84463148189,제 56 기
00136341,2023,11011,ifrs-full_CurrentLiabilities,유동부채,409882271922,제 54 기,KRW,455831964068,제 55 기,20,BS,재무상태표,446264865382,제 56 기
00136341,2023,11011,ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기차입금,35689999996,제 54 기,KRW,42057700000,제 55 기,24,BS,재무상태표,46096000000,제 56 기
00136341,2023,11011,ifrs-full_CurrentTaxLiabilities,당기법인세부채,14094950060,제 54 기,KRW,31080805178,제 55 기,29,BS,재무상태표,17441464478,제 56 기
00136341,2023,11011,ifrs-full_DeferredTaxAssets,이연법인세자산,0,제 54 기,KRW,1194941267,제 55 기,17,BS,재무상태표,3347469937,제 56 기
00136341,2023,11011,ifrs-full_DeferredTaxLiabilities,이연법인세부채,7551116162,제 54 기,KRW,0,제 55 기,38,BS,재무상태표,0,제 56 기
00136341,2023,11011,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,-58396009,제 54 기,KRW,-154568105,제 55 기,35,CF,현금흐름표,118091907,제 56 기
00136341,2023,11011,ifrs-full_Equity,자본총계,255022906369,제 54 기,KRW,341706225872,제 55 기,46,BS,재무상태표,420387254346,제 56 기
00136341,2023,11011,ifrs-full_EquityAndLiabilities,자본과부채총계,873507359459,제 54 기,KRW,993336393994,제 55 기,47,BS,재무상태표,1046261799219,제 56 기
00136341,2023,11011,ifrs-full_FinanceCosts,금융원가,31402698314,제 54 기,KRW,43064865342,제 55 기,8,CIS,포괄손익계산서,53495095269,제 56 기
00136341,2023,11011,ifrs-full_FinanceIncome,금융수익,14331542784,제 54 기,KRW,17195346045,제 55 기,7,CIS,포괄손익계산서,24075890514,제 56 기
00136341,2023,11011,ifrs-full_GainsLossesOnChangeInValueOfForwardElementsOfForwardContractsNetOfTax,현금흐름위험회피 파생상품평가손익,250522225,제 54 기,KRW,0,제 55 기,17,CIS,포괄손익계산서,0,제 56 기
00136341,2023,11011,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,부의지분법자본변동,-633903564,제 54 기,KRW,427736577,제 55 기,19,CIS,포괄손익계산서,-1518164827,제 56 기
00136341,2023,11011,ifrs-full_GrossProfit,매출총이익,472668678863,제 54 기,KRW,623839649261,제 55 기,2,CIS,포괄손익계산서,711697617031,제 56 기
00136341,2023,11011,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,19384906737,제 54 기,KRW,34306397283,제 55 기,10,CIS,포괄손익계산서,30179388371,제 56 기
00136341,2023,11011,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세납부(환급),16002835122,제 54 기,KRW,23717719200,제 55 기,6,CF,현금흐름표,45861660730,제 56 기
00136341,2023,11011,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),23947191227,제 54 기,KRW,806342425,제 55 기,36,CF,현금흐름표,75695081275,제 56 기
00136341,2023,11011,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지분법자본변동,0,제 54 기,KRW,0,제 55 기,3,SCE,자본변동표,0,제 56 기
00136341,2023,11011,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,매각예정비유동자산 관련 자본의 대체,0,제 54 기,KRW,-9125714930,제 55 기,9,SCE,자본변동표,0,제 56 기
00136341,2023,11011,ifrs-full_IntangibleAssetsOtherThanGoodwill,영업권 이외의 무형자산,971268795,제 54 기,KRW,2255620894,제 55 기,15,BS,재무상태표,9843998302,제 56 기
00136341,2023,11011,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자지급(영업),15176566201,제 54 기,KRW,19904926079,제 55 기,5,CF,현금흐름표,27606461776,제 56 기
00136341,2023,11011,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자수취(영업),833769904,제 54 기,KRW,1210400783,제 55 기,4,CF,현금흐름표,2538207853,제 56 기
00136341,2023,11011,ifrs-full_Inventories,재고자산,274898591193,제 54 기,KRW,397342007948,제 55 기,5,BS,재무상태표,351112473918,제 56 기
00136341,2023,11011,ifrs-full_InvestmentProperty,투자부동산,37420278536,제 54 기,KRW,37368368753,제 55 기,14,BS,재무상태표,46306723637,제 56 기
00136341,2023,11011,ifrs-full_InvestmentsInAssociates,관계기업및공동기업투자자산,1038000000,제 54 기,KRW,1038000000,제 55 기,11,BS,재무상태표,1038000000,제 56 기
00136341,2023,11011,ifrs-full_InvestmentsInSubsidiaries,종속기업에 대한 투자자산,20314667128,제 54 기,KRW,34765258669,제 55 기,12,BS,재무상태표,30044837882,제 56 기
00136341,2023,11011,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,"종속기업, 조인트벤처와 관계기업에 대한 투자자산",21352667128,제 54 기,KRW,35803258669,제 55 기,10,BS,재무상태표,31082837882,제 56 기
00136341,2023,11011,ifrs-full_IssuedCapital,자본금,71854195000,제 54 기,KRW,71854195000,제 55 기,41,BS,재무상태표,71854195000,제 56 기
00136341,2023,11011,ifrs-full_Liabilities,부채총계,618484453090,제 54 기,KRW,651630168122,제 55 기,39,BS,재무상태표,625874544873,제 56 기
